"Book ID / ISBN","Author","Title","Category","Price(฿)"
"12111","Walters, Minette","Devil's Feather / Walters, Minette","Fiction","120"
"12110","Walters, Minette","Disordered Minds / Walters, Minette","Fiction","120"
"40559","Walters, Minette","Disordered Minds / Walters, Minette","Fiction","120"
"47785","Walters, Minette","Disordered Minds/ Walters, Minette","Fiction","120"
"12103","Walters, Minette","Echo, The/Breaker, The / Walters, Minette","Fiction","120"
"31933","Walters, Minette","Echo, The / Walters, Minette","Fiction","90"
"45429","Walters, Minette","Echo, The / Walters, Minette","Fiction","120"
"49056","Walters, Minette","Echo, The / Walters, Minette","Fiction","120"
"38602","Walters, Minette","Scold's Bridle, The / Walters, Minette","Fiction","90"
"12105","Walters, Minette","Scold's Bridle / Walters, Minette","Fiction","90"
"47838","Walters, Minette","Shape of Snakes, The/ Walters, Minette","Fiction","120"
"12094","Walters, Minette","Shape of Snakes / Walters, Minette","Fiction","90"
"38465","Walters, Minette","Shape of Snakes / Walters, Minette","Fiction","90"
"43725","Walters, Victoria ","Second Love Of My Life, The / Walters, Victoria ","Fiction","190"
"4368","Walton, Izaak","Compleat Angler (Wordsworth Classics), The / Walton, Izaak","Fiction","120"
"12147","Walton, Jo","Ha'penny / Walton, Jo","Fiction","90"
"47373","Wang, Kathy","Family Trust / Wang, Kathy","Fiction","240"
"37918","Ware, Ruth","Lying Game, The / Ware, Ruth","Fiction","240"
"45336","Watson, Mark","Hotel Alpha / Watson, Mark","Fiction","190"
"37672","Watts, Peter","Echopraxia / Watts, Peter","Fiction","190"
"41786","Webb, Katherine","Misbegotten, The / Webb, Katherine ","Fiction","240"
"4450","Weldon, Fay","Life & Loves Of A She Devil / Weldon, Fay","Fiction","90"
"4457","Weldon, Fay","Little Sisters (Coronet Books) / Weldon, Fay","Fiction","120"
"41619","Weldon, Fay","Moon Over Minneapolis (Flamingo) / Weldon, Fay","Fiction","120"
"14662","Wells, Rebecca","Divine Secrets of the Ya-Ya Sisterhood: A Novel / Wells, Rebecca","Fiction","150"
"20126","Wells, Rebecca","Divine Secrets of the Ya-Ya Sisterhood: A Novel / Wells, Rebecca","Fiction","150"
"20128","Wells, Rebecca","Divine Secrets of the Ya-Ya Sisterhood: A Novel / Wells, Rebecca","Fiction","150"
"30620","Wells, Rebecca","Little Altars Everywhere / Wells, Rebecca","Fiction","120"
"202","Wells, Rebecca","Little Attars Everywhere / Wells, Rebecca","Fiction","190"
"20150","Welsh, Irvine","Bedroom Secrets Of The Master Chefs, The / Welsh, Irvine","Fiction","150"
"20154","Welsh, Irvine","Bedroom Secrets Of The Master Chefs, The / Welsh, Irvine","Fiction","150"
"47271","Welsh, Irvine","bedroom secrets of the master chefs, The/ Welsh, Irvine","Fiction","150"
"42558","Welsh, Irvine","Filth / Welsh, Irvine","Fiction","220"
"32996","Welsh, Irvine","Glue / Welsh, Irvine","Fiction","270"
"37376","Welsh, Irvine","Marabou Stork Nightmares / Welsh, Irvine","Fiction","190"
"37377","Welsh, Irvine","Marabou Stork Nightmares / Welsh, Irvine","Fiction","190"
"12766","West, Joseph A.","Ralph Compton: Death Of A Hangman / West, Joseph A.","Fiction","120"
"15624","West, Rebecca","Harriet Hume / West, Rebecca","Fiction","150"
"35950","Wharton, Edith","House Of Mirth (Virago Modern Classics) / Wharton, Edith","Fiction","190"
"4288","Wharton, Edith","The House of Mirth (Norton Critical Editions) / Wharton, Edith","Fiction","190"
"12190","Wharton, William","Midnight Clear, A / Wharton, William","Fiction","120"
"48966","Whitaker, Chris","All The Wicked Girls / Whitaker, Chris","Fiction","150"
"4265","White, Antonia","Lost Traveller / White, Antonia","Fiction","190"
"46703","White, Gillian","Beggar Bride, the / White, Gillian","Fiction","150"
"32306","White, Robin","Siberian Light / White, Robin","Fiction","90"
"12186","White, Stephen","Critical Conditions / White, Stephen","Fiction","90"
"12170","White, Stephen","Private Practices / White, Stephen","Fiction","90"
"12197","White, Stephen","Privileged Information / White, Stephen","Fiction","90"
"38248","White, Stephen","Program, The / White, Stephen","Fiction","90"
"38249","White, Stephen","Warning Signs / White, Stephen","Fiction","90"
"38250","White, Stephen","Warning Signs / White, Stephen","Fiction","90"
"46224","Whitehouse, Lucie","Keep You Close / Whitehouse, Lucie","Fiction","190"
"42773","Whitney, Rebecca","Liar's Chair, The / Whitney, Rebecca","Fiction","190"
"36380","Whittaker, Deryck","Cheese and Other Stories / Whittaker, Deryck","Fiction","240"
"1394","Wilcox, John","Siege of Khartoum / Wilcox, John","Fiction","220"
"39579","Williams, John","Butcher's Crossing / Williams, John","Fiction","190"
"28020","Williams, Nige","East of Wimbledon / Williams, Nige","Fiction","190"
"37618","Williams, Nigel","Wimbledon Poisoner, The / Williams, Nigel","Fiction","220"
"48997","Wilson, F Paul","Panacea / Wilson, F Paul","Fiction","150"
"12235","Wilson, Laura","Litle Death, A / Wilson, Laura","Fiction","90"
"45823","Winman, Sarah","Year of Marvellous Ways, A / Winman, Sarah","Fiction","150"
"23247","Winspear, Jacqueline","Messenger of Truth: A Maisie Dobbs Novel / Winspear, Jacqueline","Fiction","240"
"4679","Winston Graham","Warleggan - The Fourth Poldark Novel / Winston Graham","Fiction","90"
"30454","Winter, Ariel","Falling Star (The Twenty Year Death trilogy book 2), the / Winter, Ariel","Fiction","120"
"30452","Winter, Ariel","Malniveau Prison (The Twenty-Year Death Trilogy Book 1) / Winter, Ariel","Fiction","120"
"24648","Winter, Ariel","Police at the Funeral (The Twenty-Year Death trilogy book 3) / Winter, Ariel","Fiction","150"
"30455","Winter, Ariel","Police at the Funeral (The Twenty-Year Death trilogy book 3) / Winter, Ariel","Fiction","120"
"24665","Winter, Ariel","The Falling Star (The Twenty Year Death trilogy book 2) / Winter, Ariel","Fiction","150"
"4257","Wister, Owen","Virginian (Enriched Classics) / Wister, Owen","Fiction","120"
"14832","Wodehouse, P. G.","Code Of The Woosters, The / Wodehouse, P. G.","Fiction","220"
"14891","Wodehouse, P.G.","Jeeves In The Offing / Wodehouse, P. G.","Fiction","220"
"40081","Wodehouse, P.G. ","Jeeves in the Offing / Wodehouse, P.G. ","Fiction","220"
"14835","Wodehouse, P.G.","Right Ho, Jeeves / Wodehouse, P. G.","Fiction","220"
"14955","Wodehouse, P. G.","Right Ho, Jeeves / Wodehouse, P. G.","Fiction","220"
"14847","Wolfe, Thomas","Look Homeward, Angel / Wolfe, Thomas","Fiction","190"
"31572","Wolfe, Thomas","Look Homeward, Angel / Wolfe, Thomas","Fiction","190"
"48258"," Wolfe, Thomas","Look homeward, Angel/ Wolfe, Thomas","Fiction","190"
"42498","Wolfe, Thomas ","Marquez, Gabriel Garcia / Wolfe, Thomas ","Fiction","190"
"210","Wolfe, Tom","Hooking up / Wolfe, Tom","Fiction","120"
"26235","Wolfe, Tom","Hooking up / Wolfe, Tom","Fiction","190"
"41002","Wolfe, Tom","Hooking up / Wolfe, Tom","Fiction","220"
"183","Wolfe, Tom","I Am Charlotte Simmons / Wolfe, Tom","Fiction","220"
"23680","Wolfe, Tom","I Am Charlotte Simmons / Wolfe, Tom","Fiction","240"
"31734","Wolfe, Tom","I Am Charlotte Simmons / Wolfe, Tom","Fiction","240"
"41450","Wolfe, Tom","Man in Full, A / Wolfe, Tom","Fiction","120"
"32822","Wolff, Isabel","Question of Love, A / Wolff, Isabel","Fiction","190"
"28704","Wolters, Clifton","Cloud Of Unknowing And Other Works, The / Wolters, Clifton","Fiction","90"
"29208","Wood, Tom","Enemy, The / Wood, Tom","Fiction","150"
"12199","Woods, Stuart","Chiefs / Woods, Stuart","Fiction","90"
"12246","Woods, Stuart","Cold Paradise / Woods, Stuart","Fiction","120"
"12263","Woods, Stuart","Dirty Work / Woods, Stuart","Fiction","120"
"47970","Woods, Stuart","Dirty Work / Woods, Stuart","Fiction","120"
"47975"," Woods, Stuart","Iron Orchid / Woods, Stuart","Fiction","120"
"12271","Woods, Stuart","L.A. Dead / Woods, Stuart","Fiction","120"
"42094","Woods, Stuart","L.A. Dead / Woods, Stuart","Fiction","90"
"41235","Woods, Stuart","L.A.Times / Woods, Stuart","Fiction","170"
"18749","Woods, Stuart","Loitering With Intent / Woods, Stuart","Fiction","150"
"47972","Woods, Stuart","Prince of Beverly Hills, The / Woods, Stuart","Fiction","150"
"12206","Woods, Stuart","Reckless Abandon / Woods, Stuart","Fiction","120"
"12270","Woodworth, Stephen","Through Violet Eyes / Woodworth, Stephen","Fiction","90"
"30865","Woon, Walter","Devil And The Deep Blue Sea, The / Woon, Walter","Fiction","240"
"37537","Wordsworth, Saul","Alan Stoob: Nazi Hunter / Wordsworth, Saul","Fiction","270"
"4279","Wordsworth, William","Works Of William Wordsworth, The / Wordsworth, William; Coleridge, Samuel Taylor","Fiction","190"
"4275","Wordsworth, William; Coleridge, Samuel Taylor","Lyrical Ballads & Other Poems (Wordsworth Poetry Library) / Wordsworth, William; Coleridge, Samuel Taylor","Fiction","190"
"4276","Wordsworth, William; Coleridge, Samuel Taylor","Lyrical Ballads & Other Poems (Wordsworth Poetry Library) / Wordsworth, William; Coleridge, Samuel Taylor","Fiction","150"
"43246","Wright, Richard ","Black Boy / Wright, Richard ","Fiction","240"
"23407","Wright, Richard","Native Son (Abridged) / Wright, Richard","Fiction","190"
"34575","Wright, Richard B.","Adultery / Wright, Richard B.","Fiction","150"
"27083","Wyndham, John","Day Of The Triffids, The / Wyndham, John","Fiction","220"
"38512","Wyndham, John","Day Of The Triffids, The / Wyndham, John","Fiction","220"
"5282","Xianliang, Zhang","Half of Man is Woman","Fiction","240"
"35298","Xueqin, Cao","Story Of The Stone Vol.5: The Dreamer Wakes, The / Xueqin, Cao","Fiction","240"
"48998","Yatsuhashi, Keith","Kojiki / Yatsuhashi, Keith","Fiction","170"
"12308","Yeldham, Peter","Barbed Wire And Roses / Yeldham, Peter","Fiction","150"
"23239","Yip, Mingmei","Nine Fold Heaven, The / Yip, Mingmei","Fiction","240"
"27959","Yip, Mingmei","Nine Fold Heaven, The / Yip, Mingmei","Fiction","220"
"27965","Yip, Mingmei","Secret of a Thousand Beauties / Yip, Mingmei","Fiction","190"
"42034","Yorke, Margaret","Find Me A Villain / Yorke, Margaret","Fiction","150"
"37573","Yoshida, Shuichi","Villain / Yoshida, Shuichi","Fiction","190"
"39995","Young, Louisa","Baby Love / Young, Louisa","Fiction","150"
"19509","Young, Tom","Renegades (A Parson And Gold Novel) / Young, Tom","Fiction","150"
"29200","Young, Tom","Sand and Fire / Young, Tom","Fiction","150"
"41036","Young,  William P.","Shack, The / Young,  William P.","Fiction","150"
"28055","Yuan, Qu And Others","Songs Of The South:An Ancient Chinese Anthology Of Poems By Qu Yuan And Other Poets / Yuan, Qu And Others","Fiction","240"
"44038","","Alex, Approximately / Bennett, Jenn ","Fiction","220"
"44227","","Da Vinci Code, The / Brown, Dan","Fiction","120"
"44741","","Dedicated Man, A / Robinson, Peter ","Fiction","120"
"44913","","No One Writes to the Colonel / Garcia Marquez, Gabriel","Fiction","220"
"46925","Aspinall, Julie ","Shilpa: The Biography/Aspinall, Julie ","Film","190"
"45956","Bly, Robert W.","Why You Should Never Beam Down in a Red Shirt / Bly, Robert W.","Film","120"
"15827","Boose, Lynda E.","Shakespeare, The Movie. Routledge. 1997. / Boose, Lynda E.","Film","320"
"34778","Callahan, Dan","Ripping Open The Curtain Of Fantasy / Callahan, Dan","Film","120"
"34142","Edward, John","Crossing over: The Stories Behind the Stories / Edward, John","Film","150"
"41783","Fellowes, Jessica","Year in the Life of Downton Abbey / Fellowes, Jessica  ","Film","390"
"46693","Goldman, William","Which Lie Did I Tell / Goldman, William","Film","240"
"46637","HarperCollins Publishers","Lord of the Rings, The (Trilogy Photo Guide) / HarperCollins Publishers","Film","270"
"16262","Irving, John","The Cider House Rules: A Screen Play / Irving, John","Film","190"
"45015","Juneau, James","Judy Garland / Juneau, James","Film","170"
"830","Kureishi, Hanif","Mother, The / Kureishi, Hanif","Film","150"
"40694","Rausch, Andrew J.","Turning Points In Film History / Rausch, Andrew J.","Film","240"
"34564","Sibley, Brian","Lord Of The Rings: The Making Of The Movie Trilogy, The / Sibley, Brian","Film","290"
"48369","Smith, Kevin","Tough Shit/ Smith, Kevin","Film","190"
"35360","Waxman, Sharon","Rebels On The Backlot: Six Maverick Directors And How They Conquered The Hollywood Studio System / Waxman, Sharon","Film","190"
"7781","Sebold, Alice","Flickan från ovan / Sebold, Alice","Finnish","190"
"13158","Wiggs, Susan","Diasin Kanssa Naimisiin / Wiggs, Susan","Finnish","120"
"41468","Ahmed, Lalita","Indian Cooking","Food","190"
"29716","Ainsley, Harriott","Ainsley Harriott's Low Fat Meals In Minutes","Food","350"
"34497","Alford, Jeffrey","Chicken in the Mango Tree: Food and Life in a Thai-Khmer Village","Food","490"
"30017","Allen, Will","Good Food Revolution: Growing Healthy Food, People, And Communities","Food","240"
"31842","Andrews, Colman","Taste Of America, The","Food","590"
"34285","Anon","Hamlyn All Colour Microwave Cookbook","Food","150"
"43566","Atkinson, Catherine   ","500 Cookies, Biscuits & Bakes / Atkinson, Catherine   ","Food","240"
"29707","Audrey, Ellis","Hamlyn All-colour Freezer Cook Book","Food","240"
"46342","Bakerella","Cake Pops / Bakerella","Food","270"
"45864","Basan, Ghillie","Tagine: Spicy Stews from Morocco / Basan, Ghillie","Food","240"
"25691","B.B.C. ""Good Food Magazine""","New Flavours: Everyday Cooking with a Difference","Food","190"
"36417","Bell, Holly","Recipes from a Normal Mum","Food","490"
"18184","Bliss-Lerman, Andrea","Macrobiotic Community Cookbook: More Than 150 Recipes from Notable Cooks in the Macrobiotic Community","Food","190"
"35876","Bonar, Ann","Vegetables","Food","240"
"36988","Brennan, Kathy","Keepers","Food","390"
"34282","Buenfeld, Sara","30 Minute Meals","Food","150"
"35928","Capalbo, Carla","Essential Pasta and Pizza: Italy's Most Popular Dishes Made Simple","Food","190"
"36422","Carpenter, Autumn","Let's Make Angry Birds Cakes: 25 unique cake designs featuring the Angry Birds and Bad Piggies","Food","240"
"41326","Carpenter, Hugh","Hotwok","Food","240"
"32159","Chan, Wynnie","Good Carb Bad Carb","Food","190"
"47152","Chin, Katie","Everyday Thai Cooking: Quick and Easy Family Style Recipes","Food","290"
"47604","CHIN, KATIE","EVERYDAY THAI COOKING: QUICK AND EASY FAMILY STYLE RECIPES/ CHIN, KATIE","Food","290"
"47605","CHIN, KATIE","EVERYDAY THAI COOKING: QUICK AND EASY FAMILY STYLE RECIPES/ CHIN, KATIE","Food","290"
"47606","CHIN, KATIE","EVERYDAY THAI COOKING: QUICK AND EASY FAMILY STYLE RECIPES/ CHIN, KATIE","Food","290"
"47607","CHIN, KATIE","EVERYDAY THAI COOKING: QUICK AND EASY FAMILY STYLE RECIPES/ CHIN, KATIE","Food","290"
"47608","CHIN, KATIE","EVERYDAY THAI COOKING: QUICK AND EASY FAMILY STYLE RECIPES/ CHIN, KATIE","Food","290"
"47609","CHIN, KATIE","EVERYDAY THAI COOKING: QUICK AND EASY FAMILY STYLE RECIPES/ CHIN, KATIE","Food","290"
"48799","Chin,Katie","Everyday Thai Cooking / Chin, Katie","Food","290"
"48800","Chin, Katie","Everyday Thai Cooking / Chin, Katie","Food","290"
"48801","Chin, Katie","Everyday Thai Cooking / Chin, Katie","Food","290"
"48802","Chin, Katie","Everyday Thai Cooking / Chin, Katie","Food","290"
"41183","Clarke, Maxine","Pasta & Pizza Presto","Food","350"
"46545","Clarke, Oz","Sainsbury's Book of Wine / Clarke, Oz","Food","450"
"31816","Colour Library Books Ltd","Complete Family Cookbook, The","Food","190"
"18215","Compass Publishing Co Pty Ltd","Weight Watchers Quick & Easy Cookbook","Food","150"
"35432","Courteney, Hazel","Body And Beauty Foods","Food","240"
"18208","Croce, Julia Della","Pasta","Food","290"
"22647","D'Acampo, Gino","Buonissimo!: Minimum Effort, Maximum Satisfaction","Food","290"
"18197","Daley, Rosie","In the Kitchen with Rosie: Oprah's Favorite Recipes","Food","190"
"31813","Debbie, Brown","Party Cakes","Food","150"
"32161","Deery, Bridgeen","Heinz Book of Baked Bean Recipes","Food","90"
"32953","Edington, Sarah","Vegetarian Recipes","Food","240"
"48026"," Elffer, Joost","Play with your food/ Elffer, Joost","Food","240"
"41383","Ferguson, Judith","Complete Illustrated Step By Step Cookbook, The","Food","390"
"37345","Ferguson, Judith","More From Your Microwave","Food","240"
"46660","Fonda, Jane","Cooking For Healthy Living/ Fonda, Jane","Food","350"
"42909","Ford, Mary ","Biscuit Recipes / Ford, Mary ","Food","240"
"22698","Foung, Jessica Goldman","Sodium Girl's Limitless Low-Sodium Cookbook","Food","290"
"22648","Fox, Mindy","Perfectly Roasted Chicken: 20 Different Ways Plus A Host Of Salads, Soups, Pastas And More","Food","290"
"42738","France, Christine  ","Ultimate Low Cholesterol Low Fat Cookbook : Over 220 Healthy Recipes for Every Occaision, The / France, Christine  ","Food","590"
"25731","Gary Rhodes","Keeping it Simple","Food","290"
"33827","Gollner, Adam Leith","Fruit Hunters: A Story of Nature, Adventure, Commerce and Obsession","Food","290"
"32157","Hamlyn","All Colour Teatime Favourites","Food","190"
"32121","Hamlyn","Hamlyn All Color Cookbook (Hamlyn All Colour Cookbooks)","Food","190"
"46661","Hamlyn","Hamlyn All Colour Oriental Cookbook/  Hamlyn","Food","240"
"37269","Harris, Valentina","Valentina Harris Cooks Italian (TV Cooks)","Food","150"
"39685","Healdsburg Press","Egg Cook Book, The","Food","290"
"19919","Heiter, Celeste","Chopstick Cinema: Exploring Asian Food and Film","Food","390"
"19920","Heiter, Celeste","Chopstick Cinema: Exploring Asian Food and Film","Food","390"
"34701","Heiter, Celeste","Curry Asia!","Food","350"
"36990","Hepinstall, Hi Soo Shin","Growing up in a Korean Kitchen: A Cookbook","Food","390"
"28836","Holmes, Lee","Supercharged Food: Eat Your Way to Good Health","Food","290"
"26749","Hom, Ken","Ken Hom's Hot Wok","Food","190"
"32118","Hom, Ken","Ken Hom's Hot Wok: Over 150 One-pan Wonders","Food","190"
"33426","Housekeeping, Good","Best Summer Food & Barbeques","Food","190"
